Student_ID,Education,Skills,Interests,Strengths,Career_Recommendation,Next_Career
IT1170,Associate Degree in IT,Dart; Swift; React Native; SQL; REST API,User Experience,Fast Learner; Teamwork,Mobile App Developer,Full Stack Developer
IT1171,Master's in Data Science,Kafka; Hadoop; Python; Azure; Airflow; MongoDB,Architecture; Data,Persistence; Teamwork,Data Engineer,Data Scientist
IT1172,Bachelor's in Information Technology,React; SQL; REST API; MongoDB,Databases,Teamwork; Problem Solving,Full Stack Developer,Software Developer
IT1173,Bachelor's in Electronics,MQTT; Raspberry Pi; Arduino; AWS,Automation; IoT,Problem Solving; Analytical Thinking,IoT Developer,Robotics Engineer
IT1174,Bachelor's in Computer Science,Kotlin; Android SDK; SQL; Firebase; Git,Android,Teamwork; Logical Thinking; Problem Solving,Android Developer,Mobile App Developer
IT1175,Master's in Computer Science,Scikit-learn; TensorFlow; Pandas; SQL; LLM,Data,Problem Solving; Persistence,Machine Learning Engineer,AI Engineer
IT1176,Master's in Computer Science,SQL; Jira; Agile; Excel; Tableau; Power BI,Business; Strategy,Creativity; Leadership; Communication,Product Manager,Cloud Architect
IT1177,Master's in Data Science,Hugging Face; TensorFlow; PyTorch; Scikit-learn; R; Pandas,Innovation; Research,Creativity; Analytical Thinking; Problem Solving,NLP Engineer,Computer Vision Engineer
IT1178,Bachelor's in Computer Engineering,C#; Unreal Engine; Unity; MATLAB,Games; Design,Creativity; Problem Solving,AR/VR Developer,Computer Vision Engineer
IT1179,Bachelor's in Information Systems,SQL; Python; Kafka; Spark; Azure; Airflow,Cloud,Teamwork; Analytical Thinking; Problem Solving,Data Engineer,Data Scientist
IT1180,Bachelor's in Software Engineering,Java; OOP; REST API; Linux,Innovation,Logical Thinking; Adaptability,Software Developer,Backend Developer
IT1181,Bachelor's in Computer Engineering,Unreal Engine; Unity; MATLAB; Python; JavaScript,Graphics,Problem Solving; Persistence,Game Developer,AR/VR Developer
IT1182,Master's in Computer Science,Pandas; R; Spark; PyTorch,Data,Persistence; Problem Solving; Logical Thinking,Data Scientist,Machine Learning Engineer
IT1183,Master's in Artificial Intelligence,LLM; NLP; Python; NumPy; MATLAB; Scikit-learn,Innovation; AI,Creativity; Problem Solving,AI Engineer,NLP Engineer
IT1184,Bachelor's in Software Engineering,React; CSS; JavaScript; Python; REST API,Coding; Open Source,Teamwork; Adaptability,Full Stack Developer,Software Developer
IT1185,Master's in Artificial Intelligence,Hugging Face; PyTorch; NumPy,Language; AI,Creativity; Problem Solving; Logical Thinking,NLP Engineer,Computer Vision Engineer
IT1186,Bachelor's in Information Technology,Routing; Cisco; VPN; TCP/IP; Wireshark; Python,Security; Networking,Analytical Thinking; Logical Thinking; Communication,Network Engineer,Cloud Engineer
IT1187,Bachelor's in Information Technology,DNS; Routing; Firewalls,Security; Infrastructure,Logical Thinking; Problem Solving,Network Engineer,Cloud Engineer
IT1188,Bachelor's in Software Engineering,SQL; Java; Docker; MongoDB; OOP,Open Source,Problem Solving; Persistence,Backend Developer,Database Administrator
IT1189,Master's in Data Science,NumPy; Python; SQL; Pandas; MATLAB,AI,Attention to Detail; Logical Thinking,Data Scientist,Machine Learning Engineer
IT1190,Bachelor's in Computer Science,Ethereum; Python; Git; Web3.js; Node.js,Open Source; Innovation,Persistence; Problem Solving,Blockchain Developer,Senior Blockchain Developer
IT1191,Associate Degree in IT,Routing; DNS; TCP/IP; Bash; Firewalls,Networking,Logical Thinking; Communication,Network Engineer,Cloud Engineer
IT1192,Bachelor's in Computer Engineering,Kali Linux; OWASP; Python; Linux; Wireshark,Hacking; Innovation,Creativity; Logical Thinking,Penetration Tester,Network Engineer
IT1193,Bachelor's in Computer Science,Sketch; Figma; CSS; HTML; Prototyping; Adobe Illustrator,Web Design; Design,Communication; Creativity; Adaptability,UI/UX Designer,Product Manager
IT1194,Associate Degree in IT,SQL; MongoDB; Linux; Bash,Data,Attention to Detail; Analytical Thinking,Database Administrator,Data Engineer
IT1195,Associate Degree in IT,GCP; AWS; Azure; Linux; Jenkins; Kubernetes,Infrastructure; Cloud,Teamwork; Adaptability,Cloud Engineer,Cloud Architect
IT1196,Master's in Computer Science,Python; JavaScript; TypeScript,Innovation; Open Source,Problem Solving; Logical Thinking,Blockchain Developer,Senior Blockchain Developer
IT1197,Bachelor's in Information Technology,React; HTML; JavaScript; Docker; Git; TypeScript,Open Source; Databases,Problem Solving; Adaptability,Full Stack Developer,Software Developer
IT1198,Master's in Cybersecurity,Metasploit; Nmap; Wireshark; TCP/IP; Firewalls,Innovation; Networking,Creativity; Analytical Thinking; Problem Solving,Penetration Tester,Network Engineer
IT1199,Bachelor's in Electronics,C++; ROS; MATLAB; Linux; OpenCV; RTOS,Electronics; Robotics,Creativity; Analytical Thinking,Robotics Engineer,Computer Vision Engineer
IT1200,Master's in Cybersecurity,Nmap; Kali Linux; Metasploit; TCP/IP; Wireshark,Innovation,Creativity; Logical Thinking; Analytical Thinking,Penetration Tester,Network Engineer
IT1201,Associate Degree in IT,Solidity; JavaScript; Python; Ethereum; REST API; Git; SQL,Crypto,Logical Thinking; Creativity; Persistence,Blockchain Developer,Senior Blockchain Developer
IT1202,Bachelor's in Computer Science,Node.js; JavaScript; MongoDB; Python,Coding; Databases,Teamwork; Problem Solving; Fast Learner,Full Stack Developer,Software Developer
IT1203,Bachelor's in Electronics,Arduino; Python; OpenCV; Assembly; Raspberry Pi,Robotics,Persistence; Analytical Thinking,Robotics Engineer,Computer Vision Engineer
IT1204,Master's in Computer Science,Python; TensorFlow; PyTorch; Hugging Face; Spark,Research; Data,Fast Learner; Logical Thinking,Machine Learning Engineer,AI Engineer
IT1205,Bachelor's in Software Engineering,Docker; Jenkins; Kubernetes; Linux; Git; Azure; Terraform,Cloud; Infrastructure,Fast Learner; Problem Solving,DevOps Engineer,Full Stack Developer
IT1206,Bachelor's in Computer Engineering,C; Arduino; Python,Hardware,Logical Thinking; Attention to Detail,Embedded Systems Engineer,IoT Developer
IT1207,Bachelor's in Computer Science,Swift; Flutter; Dart; Git; Firebase,User Experience; Design,Fast Learner; Problem Solving; Creativity,Mobile App Developer,Full Stack Developer
IT1208,Bachelor's in Computer Engineering,Nmap; Kali Linux; Wireshark; TCP/IP; Bash,Security; Networking,Logical Thinking; Analytical Thinking,Penetration Tester,Network Engineer
IT1209,Master's in Software Engineering,AWS; Kubernetes; Azure; Terraform; Ansible; CI/CD; Networking,Innovation; Architecture,Leadership; Logical Thinking; Problem Solving,Cloud Architect,DevOps Engineer
IT1210,Bachelor's in Computer Engineering,Python; MQTT; C; Arduino; RTOS,Electronics; Automation,Attention to Detail; Logical Thinking; Problem Solving,IoT Developer,Robotics Engineer
IT1211,Associate Degree in IT,Azure; Docker; AWS; Linux; Kubernetes; CI/CD,Infrastructure,Fast Learner; Adaptability; Problem Solving,Cloud Engineer,Cloud Architect
IT1212,Bachelor's in Information Technology,Cisco; Routing; DNS; TCP/IP; Wireshark; Firewalls,Security; Hardware,Attention to Detail; Logical Thinking; Communication,Network Engineer,Cloud Engineer
IT1213,Bachelor's in Computer Engineering,C; Assembly; MQTT,Electronics,Attention to Detail; Problem Solving,Embedded Systems Engineer,IoT Developer
IT1214,Bachelor's in Information Systems,Excel; SQL; Jira; Power BI; Tableau,Strategy; Business,Analytical Thinking; Leadership,Product Manager,Cloud Architect
IT1215,Bachelor's in Electronics,Assembly; Arduino; C; RTOS; MQTT; Linux,Electronics,Persistence; Problem Solving; Analytical Thinking,Embedded Systems Engineer,IoT Developer
IT1216,Bachelor's in Computer Science,SwiftUI; Swift; Objective-C; JSON,Apple; Design,Attention to Detail; Creativity,iOS Developer,Mobile App Developer
IT1217,Master's in Artificial Intelligence,PyTorch; NLP; TensorFlow; NumPy,AI,Logical Thinking; Analytical Thinking,AI Engineer,NLP Engineer
IT1218,Master's in Computer Science,VPN; Routing; DNS; Bash; Python; Wireshark,Hardware,Communication; Problem Solving,Network Engineer,Cloud Engineer
IT1219,Associate Degree in IT,AWS; Azure; Bash; Linux; Jenkins,Infrastructure; Automation,Adaptability; Teamwork,Cloud Engineer,Cloud Architect
IT1220,Associate Degree in IT,Python; SQL; Power BI; Excel; NumPy; R; MySQL,Business,Logical Thinking; Problem Solving,Data Analyst,Data Scientist
IT1221,Bachelor's in Computer Science,JavaScript; Solidity; Ethereum; Python; Web3.js; Git; SQL,Open Source,Creativity; Persistence,Blockchain Developer,Senior Blockchain Developer
IT1222,Bachelor's in Computer Science,Python; Algorithms; Git; REST API; Docker,Innovation,Teamwork; Fast Learner,Software Developer,Backend Developer
IT1223,Master's in Data Science,TensorFlow; NumPy; Scikit-learn; MATLAB,Research; Innovation,Logical Thinking; Fast Learner; Analytical Thinking,Machine Learning Engineer,AI Engineer
IT1224,Master's in Data Science,Tableau; Python; Excel; SQL; MySQL; Scikit-learn,Data; AI,Analytical Thinking; Problem Solving,Data Analyst,Data Scientist
IT1225,Associate Degree in IT,Arduino; MQTT; C; Python; AWS; Assembly,Automation,Analytical Thinking; Attention to Detail; Creativity,IoT Developer,Robotics Engineer
IT1226,Master's in Software Engineering,React; SQL; PostgreSQL; Python; MongoDB,Open Source,Fast Learner; Problem Solving; Adaptability,Full Stack Developer,Software Developer
IT1227,Bachelor's in Software Engineering,HTML; SQL; Python; REST API,Coding,Logical Thinking; Teamwork,Full Stack Developer,Software Developer
IT1228,Bachelor's in Computer Science,C#; C++; JavaScript,Games; Innovation,Attention to Detail; Creativity,AR/VR Developer,Computer Vision Engineer
IT1229,Associate Degree in IT,RTOS; Assembly; Linux; Python,Robotics,Attention to Detail; Persistence,Embedded Systems Engineer,IoT Developer
IT1230,Bachelor's in Computer Science,SQL; Python; Java; Node.js; OOP; Git; PostgreSQL,Web; Open Source,Analytical Thinking; Problem Solving,Backend Developer,Database Administrator
IT1231,Associate Degree in IT,VPN; Routing; DNS; Wireshark,Hardware,Analytical Thinking; Communication; Problem Solving,Network Engineer,Cloud Engineer
IT1232,Master's in Artificial Intelligence,NumPy; TensorFlow; OpenCV; C++,Graphics,Creativity; Problem Solving,Computer Vision Engineer,AI Specialist (Level 5)
IT1233,Bachelor's in Computer Science,Python; Git; C#; Linux,Innovation; Open Source,Problem Solving; Fast Learner; Adaptability,Software Developer,Backend Developer
IT1234,Bachelor's in Computer Science,C#; C++; Python; OOP,Graphics; Games,Creativity; Problem Solving; Fast Learner,AR/VR Developer,Computer Vision Engineer
IT1235,Master's in Computer Science,TensorFlow; PyTorch; Scikit-learn; Python; MATLAB,AI; Data,Problem Solving; Analytical Thinking; Persistence,Machine Learning Engineer,AI Engineer
IT1236,Master's in Computer Science,PyTorch; NumPy; Scikit-learn; TensorFlow; SQL,AI,Problem Solving; Persistence,Machine Learning Engineer,AI Engineer
IT1237,Master's in Computer Science,JavaScript; Python; Git; Web3.js; TypeScript,Innovation; Open Source,Problem Solving; Analytical Thinking,Blockchain Developer,Senior Blockchain Developer
IT1238,Bachelor's in Computer Science,CSS; Node.js; REST API; MongoDB,Databases; Open Source,Adaptability; Teamwork,Full Stack Developer,Software Developer
IT1239,Bachelor's in Computer Science,Xcode; Objective-C; SwiftUI; REST API; React Native; Firebase,User Experience; Mobile Apps,Attention to Detail; Problem Solving; Logical Thinking,iOS Developer,Mobile App Developer
IT1240,Bachelor's in Computer Science,GCP; Kubernetes; CI/CD,Infrastructure; Cloud,Analytical Thinking; Problem Solving; Leadership,Cloud Architect,DevOps Engineer
IT1241,Master's in Software Engineering,REST API; Node.js; SQL; MongoDB,Web; Coding,Teamwork; Logical Thinking; Persistence,Backend Developer,Database Administrator
IT1242,Master's in Software Engineering,Scrum; Agile; Excel; SQL; Figma; Adobe XD; Power BI,Innovation,Creativity; Analytical Thinking,Product Manager,Cloud Architect
IT1243,Bachelor's in Information Technology,SQL; Agile; Adobe XD,Innovation; Strategy,Communication; Leadership,Product Manager,Cloud Architect
IT1244,Bachelor's in Computer Science,Python; PyTorch; Pandas,Graphics,Analytical Thinking; Attention to Detail; Problem Solving,Computer Vision Engineer,AI Specialist (Level 5)
IT1245,Master's in Data Science,Pandas; Scikit-learn; NumPy; R; PyTorch,Research; Big Data,Analytical Thinking; Logical Thinking,Data Scientist,Machine Learning Engineer
IT1246,Master's in Software Engineering,Kubernetes; Jenkins; Terraform; Azure; Ansible,Open Source; Infrastructure,Teamwork; Fast Learner; Analytical Thinking,DevOps Engineer,Full Stack Developer
IT1247,Bachelor's in Information Technology,Wireshark; Firewalls; Linux; Kali Linux; VPN,Networking,Analytical Thinking; Logical Thinking,Cybersecurity Analyst,Penetration Tester
IT1248,Master's in Computer Science,Hadoop; SQL; Kafka; MongoDB; GCP,Big Data; Architecture,Problem Solving; Teamwork; Logical Thinking,Data Engineer,Data Scientist
IT1249,Bachelor's in Information Systems,CSS; HTML; Adobe XD; Figma; JavaScript; Prototyping; Adobe Illustrator,UI,Problem Solving; Adaptability,UI/UX Designer,Product Manager
IT1250,Associate Degree in IT,Figma; HTML; CSS; JavaScript,Design; UI,Attention to Detail; Problem Solving; Communication,UI/UX Designer,Product Manager
IT1251,Master's in Computer Science,Excel; Agile; Scrum; Power BI,Design,Leadership; Analytical Thinking,Product Manager,Cloud Architect
IT1252,Master's in Data Science,Excel; Power BI; Tableau; PostgreSQL,Big Data,Analytical Thinking; Logical Thinking; Attention to Detail,Data Analyst,Data Scientist
IT1253,Master's in Cybersecurity,Python; Linux; Wireshark; Firewalls; Kali Linux,Security,Logical Thinking; Problem Solving; Attention to Detail,Cybersecurity Analyst,Penetration Tester
IT1254,Master's in Software Engineering,Docker; CI/CD; Linux; Terraform,Open Source,Fast Learner; Problem Solving,DevOps Engineer,Full Stack Developer
IT1255,Bachelor's in Computer Engineering,Azure; AWS; GCP; Kubernetes; Ansible,Innovation,Problem Solving; Leadership; Analytical Thinking,Cloud Architect,DevOps Engineer
IT1256,Master's in Data Science,PyTorch; Hugging Face; TensorFlow; Python; R,Innovation; AI,Creativity; Persistence,NLP Engineer,Computer Vision Engineer
IT1257,Bachelor's in Information Systems,MongoDB; PostgreSQL; Python; Excel; Azure,Infrastructure,Persistence; Problem Solving; Logical Thinking,Database Administrator,Data Engineer
IT1258,Bachelor's in Information Technology,XML; Kotlin; REST API,Android; Coding,Creativity; Problem Solving,Android Developer,Mobile App Developer
IT1259,Bachelor's in Computer Science,REST API; Java; SQL; Node.js; Docker,Coding; Web,Persistence; Logical Thinking,Backend Developer,Database Administrator
IT1260,Bachelor's in Computer Science,Tableau; Python; SQL; Excel; R; Pandas,Business; AI,Logical Thinking; Problem Solving,Data Analyst,Data Scientist
IT1261,Bachelor's in Software Engineering,CI/CD; Docker; Bash; Python,Cloud,Analytical Thinking; Logical Thinking; Problem Solving,DevOps Engineer,Full Stack Developer
IT1262,Bachelor's in Software Engineering,Linux; Docker; Git,Automation,Fast Learner; Problem Solving; Analytical Thinking,DevOps Engineer,Full Stack Developer
IT1263,Bachelor's in Computer Science,OOP; Git; Algorithms; Python; JavaScript; SQL; REST API,Coding,Fast Learner; Teamwork; Logical Thinking,Software Developer,Backend Developer
IT1264,Bachelor's in Computer Science,Wireshark; Nmap; Firewalls; Python; Metasploit; Bash; VPN,Networking,Problem Solving; Persistence,Cybersecurity Analyst,Penetration Tester
IT1265,Master's in Computer Science,Kafka; Spark; SQL; Python; MongoDB; PostgreSQL,Cloud; Big Data,Persistence; Logical Thinking; Analytical Thinking,Data Engineer,Data Scientist
IT1266,Bachelor's in Information Technology,C; RTOS; Assembly; C++; MQTT; Raspberry Pi,Electronics; IoT,Attention to Detail; Problem Solving,Embedded Systems Engineer,IoT Developer
IT1267,Bachelor's in Information Technology,React; CSS; TypeScript; Adobe XD,UI,Logical Thinking; Attention to Detail,Frontend Developer,Full Stack Developer
IT1268,Bachelor's in Computer Science,Unreal Engine; C++; C#; OOP; OpenCV; Python,Graphics,Attention to Detail; Persistence; Problem Solving,Game Developer,AR/VR Developer
